ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,land_slope,condition_1,condition_2,bldg_type,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,misc_feature,misc_val,mo_sold,yr_sold,saleprice,porch_total,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_ClyTile,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,fence_GdPrv,fence_GdWo,fence_MnPrv,fence_MnWw,fence_No Fence,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
50,62.0,8707,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Feedr,Norm,1Fam,4,5,1924,1950,Wd Sdng,Wd Sdng,None,0.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,1093.0,1093.0,3,N,1093,576,0,1669,0.0,0.0,1,1,4,1,3,9,Min2,0,0,Attchd,1924.0,1,1.0,288.0,2,3,Y,0,0,56,0,0,0,0,None,0,5,2006,107000,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,66.0,8300,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,6,1968,1968,Wd Sdng,Wd Sdng,BrkFace,86.0,3,TA,CBlock,3,3,2,3,952.0,1,0.0,0.0,952.0,4,Y,952,0,0,952,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1968.0,1,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,None,0,8,2007,128500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,72.0,9770,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,5,1957,1957,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,3,3,1,3,512.0,1,0.0,410.0,922.0,3,Y,922,0,0,922,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1957.0,1,1.0,308.0,3,3,Y,0,34,0,0,0,0,0,None,0,4,2007,116000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,80.0,17400,Pave,No_alley,Reg,Low,AllPub,Mod,Norm,Norm,1Fam,5,5,1977,1977,BrkFace,BrkFace,None,0.0,3,TA,CBlock,3,3,1,5,936.0,1,0.0,190.0,1126.0,2,Y,1126,0,0,1126,1.0,0.0,2,0,3,1,3,5,Typ,1,4,Attchd,1977.0,2,2.0,484.0,3,3,P,295,41,0,0,0,0,0,None,0,5,2006,160000,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120,39.0,5070,Pave,No_alley,IR1,HLS,AllPub,Gtl,Norm,Norm,TwnhsE,8,5,1992,1992,HdBoard,HdBoard,None,0.0,4,TA,PConc,4,3,2,1,0.0,1,0.0,1280.0,1280.0,5,Y,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,1992.0,2,2.0,506.0,3,3,Y,0,82,0,0,144,0,0,None,0,8,2008,180000,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,66.0,7920,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,5,1970,2002,HdBoard,HdBoard,BrkFace,32.0,3,TA,CBlock,3,3,1,5,81.0,6,619.0,214.0,914.0,5,Y,914,0,0,914,0.0,0.0,1,0,3,1,5,5,Typ,0,0,Attchd,1970.0,2,1.0,368.0,3,4,Y,120,0,0,0,0,0,0,None,0,10,2007,133000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,78.0,7020,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,Duplex,7,5,1997,1997,MetalSd,MetalSd,BrkFace,200.0,3,Gd,PConc,4,3,4,6,1243.0,1,0.0,45.0,1288.0,4,Y,1368,0,0,1368,2.0,0.0,2,0,2,2,3,8,Typ,0,0,Attchd,1997.0,3,4.0,784.0,3,3,Y,0,48,0,0,0,0,0,None,0,11,2006,215000,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,69.05520046484602,7500,Pave,No_alley,IR1,Bnk,AllPub,Gtl,Norm,Norm,1Fam,6,7,1942,1950,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,3,3,1,4,547.0,1,0.0,224.0,771.0,2,Y,753,741,0,1494,0.0,0.0,1,0,3,1,4,7,Typ,2,4,Attchd,1942.0,1,1.0,213.0,3,3,P,0,0,0,0,224,0,0,None,0,11,2009,177500,224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,76.0,10612,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,8,5,2006,2006,VinylSd,VinylSd,BrkFace,248.0,4,TA,PConc,4,3,2,6,28.0,1,0.0,1496.0,1524.0,4,Y,1534,0,0,1534,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,3,2.0,484.0,3,3,Y,168,46,0,0,0,0,0,None,0,1,2007,215000,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,51.0,6120,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,6,1938,1950,Wd Sdng,Wd Sdng,None,0.0,3,TA,BrkTil,3,2,1,2,273.0,1,0.0,679.0,952.0,3,Y,994,588,0,1582,0.0,0.0,2,0,3,1,3,6,Typ,1,4,Detchd,1938.0,1,1.0,250.0,2,3,Y,189,0,34,150,0,0,0,None,0,2,2009,150000,373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,90.0,12376,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,1990,1990,Plywood,Plywood,None,0.0,3,TA,PConc,4,3,2,6,1470.0,1,0.0,203.0,1673.0,4,Y,1699,1523,0,3222,1.0,0.0,3,0,5,1,4,11,Typ,2,3,Attchd,1990.0,1,3.0,594.0,3,3,Y,367,0,0,0,0,0,0,None,0,5,2010,320000,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,100.0,10004,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,6,1964,1964,HdBoard,Plywood,BrkFace,180.0,3,TA,CBlock,3,3,1,3,196.0,4,345.0,975.0,1516.0,3,Y,1516,0,0,1516,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1964.0,2,2.0,472.0,3,3,Y,0,0,0,0,152,0,0,None,0,2,2009,167000,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,55.0,8250,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,7,1935,1950,Wd Sdng,Wd Sdng,None,0.0,3,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,3,N,1032,0,0,1032,0.0,0.0,1,0,2,1,3,6,Typ,1,3,Detchd,1939.0,1,1.0,260.0,3,3,Y,0,0,121,0,0,0,0,None,0,6,2006,125000,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,103.0,12205,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,3,1,1949,1992,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,2,2,1,1,0.0,1,0.0,448.0,448.0,4,Y,1588,0,0,1588,0.0,0.0,2,0,5,1,3,6,Maj2,0,0,No Garage,1978.7077955601446,0,0.0,0.0,0,0,N,0,0,0,0,0,0,0,None,0,12,2008,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,103.0,11175,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,2007,2007,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,1316.0,1316.0,5,Y,1316,0,0,1316,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,2007.0,3,2.0,440.0,3,3,Y,0,20,0,0,0,0,0,None,0,10,2007,200141,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20,85.0,9965,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Feedr,Norm,1Fam,7,5,2007,2007,VinylSd,VinylSd,None,99.69590931493346,4,TA,PConc,4,3,1,1,0.0,1,0.0,1528.0,1528.0,5,Y,1528,0,0,1528,0.0,0.0,3,2,3,1,4,6,Typ,1,3,Attchd,2007.0,1,2.0,480.0,3,3,Y,0,228,0,0,0,0,0,None,0,9,2007,235876,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70,50.0,8660,Pave,No_alley,Reg,Bnk,AllPub,Gtl,Norm,Norm,1Fam,5,6,1900,1993,AsbShng,AsbShng,None,0.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,760.0,760.0,5,N,928,928,312,2168,0.0,0.0,2,0,5,1,4,11,Typ,0,0,Detchd,1998.0,1,2.0,576.0,3,3,Y,467,160,78,0,0,0,0,None,0,12,2009,123000,705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,82.0,12375,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Feedr,Norm,1Fam,5,5,1951,1951,HdBoard,HdBoard,Stone,41.0,3,Fa,CBlock,3,3,1,4,329.0,1,0.0,477.0,806.0,3,Y,1081,341,0,1422,1.0,0.0,1,0,3,1,3,7,Typ,1,3,Detchd,1951.0,1,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,None,0,6,2006,137500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,60.0,8070,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,4,5,1994,1995,VinylSd,VinylSd,None,0.0,3,TA,PConc,4,3,1,6,588.0,1,0.0,402.0,990.0,5,Y,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,0,No Garage,1978.7077955601446,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,None,0,8,2007,123600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,84.0,8658,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,5,1965,1965,Wd Sdng,Wd Sdng,BrkFace,101.0,3,TA,CBlock,3,3,1,3,643.0,1,0.0,445.0,1088.0,5,Y,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,Typ,1,3,Attchd,1965.0,2,2.0,440.0,3,3,Y,0,138,0,0,0,0,0,None,0,12,2006,160000,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,69.05520046484602,8063,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,5,2000,2000,VinylSd,VinylSd,None,0.0,3,TA,PConc,4,3,1,1,0.0,1,0.0,924.0,924.0,5,Y,948,742,0,1690,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,2000.0,2,2.0,463.0,3,3,Y,100,48,0,0,0,0,0,None,0,11,2007,181000,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,49.0,8235,Pave,No_alley,IR1,HLS,AllPub,Gtl,Feedr,RRNn,1Fam,5,7,1955,1995,MetalSd,MetalSd,None,0.0,3,Gd,CBlock,3,3,1,2,180.0,3,645.0,0.0,825.0,3,Y,825,0,0,825,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,1963.0,2,2.0,720.0,3,3,Y,140,50,0,0,0,0,0,None,0,6,2008,125000,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,78.0,11700,Pave,No_alley,Reg,Lvl,AllPub,Gtl,RRAn,Norm,1Fam,6,6,1968,1968,MetalSd,MetalSd,None,0.0,3,TA,CBlock,3,3,1,3,298.0,1,0.0,429.0,727.0,5,Y,829,727,0,1556,0.0,0.0,1,1,4,1,3,8,Typ,0,0,Attchd,1968.0,1,2.0,441.0,3,3,Y,0,0,0,0,0,0,0,None,0,5,2009,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,74.0,12961,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,5,1993,1994,VinylSd,VinylSd,None,0.0,4,Gd,PConc,4,3,2,6,944.0,1,0.0,208.0,1152.0,5,Y,1152,645,0,1797,1.0,0.0,2,1,3,1,4,7,Typ,1,2,Attchd,1993.0,3,2.0,616.0,3,3,Y,162,312,0,0,0,0,0,None,0,3,2010,231000,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,65.0,8450,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,6,1968,1968,VinylSd,VinylSd,None,0.0,3,TA,CBlock,3,3,1,4,775.0,1,0.0,281.0,1056.0,5,Y,1056,0,0,1056,1.0,0.0,1,0,3,1,3,6,Typ,1,2,Attchd,1968.0,1,1.0,304.0,3,3,Y,0,85,184,0,0,0,0,None,0,7,2010,142000,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75,90.0,22950,Pave,No_alley,IR2,Lvl,AllPub,Gtl,Artery,Norm,1Fam,10,9,1892,1993,Wd Sdng,Wd Sdng,None,0.0,4,Gd,BrkTil,3,3,2,1,0.0,1,0.0,1107.0,1107.0,5,Y,1518,1518,572,3608,0.0,0.0,2,1,4,1,5,12,Typ,2,3,Detchd,1993.0,1,3.0,840.0,5,3,Y,0,260,0,0,410,0,0,None,0,6,2006,475000,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
120,41.0,5748,Pave,No_alley,IR1,HLS,AllPub,Mod,Norm,Norm,TwnhsE,8,5,2005,2006,CemntBd,CmentBd,Stone,473.0,4,TA,PConc,5,3,4,6,1573.0,1,0.0,0.0,1573.0,5,Y,1778,0,0,1778,2.0,0.0,2,0,2,1,5,5,Typ,1,4,Attchd,2005.0,3,2.0,495.0,3,3,Y,123,53,0,0,153,0,0,None,0,2,2006,375000,329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,70.0,10500,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,4,5,1971,1971,HdBoard,HdBoard,None,0.0,3,TA,CBlock,3,3,1,5,432.0,1,0.0,432.0,864.0,3,Y,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,1,1,No Garage,1978.7077955601446,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,None,0,4,2010,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20,62.0,7500,Pave,Pave,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,2004,2005,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,6,410.0,1,0.0,811.0,1221.0,5,Y,1221,0,0,1221,1.0,0.0,2,0,2,1,4,6,Typ,0,0,Attchd,2004.0,2,2.0,400.0,3,3,Y,0,113,0,0,0,0,0,None,0,10,2009,185000,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,62.0,10042,Pave,No_alley,Reg,Bnk,AllPub,Gtl,Norm,Norm,1Fam,6,8,1920,1995,Wd Sdng,Wd Sdng,None,0.0,3,TA,BrkTil,3,3,1,2,144.0,5,278.0,238.0,660.0,3,Y,740,125,0,865,1.0,0.0,1,0,2,1,3,4,Typ,1,4,Detchd,1920.0,1,1.0,216.0,3,3,Y,0,0,84,0,0,0,0,None,0,8,2007,108500,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Gtl,Norm,Norm,Twnhs,7,5,2005,2005,MetalSd,MetalSd,None,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,5,Y,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2005.0,2,2.0,480.0,3,3,Y,0,166,0,0,0,0,0,None,0,7,2006,147400,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
160,35.0,3768,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,TwnhsE,7,5,1999,1999,MetalSd,MetalSd,BrkFace,218.0,4,TA,PConc,4,3,1,6,549.0,1,0.0,142.0,691.0,5,Y,713,739,0,1452,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Detchd,1999.0,1,2.0,506.0,3,3,Y,0,34,0,0,0,0,0,None,0,9,2009,156000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,69.05520046484602,10320,Pave,Grvl,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,6,1915,1978,HdBoard,HdBoard,None,0.0,3,Fa,BrkTil,3,2,1,1,0.0,1,0.0,880.0,880.0,4,Y,880,428,0,1308,0.0,0.0,2,0,2,1,3,6,Typ,0,0,Detchd,1950.0,1,2.0,400.0,2,2,Y,0,0,117,0,0,0,0,None,0,4,2008,120000,117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
